Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,20:34:44.921,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,518,128,448,257,944,757,951,617,233,233,361,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,966,988,194,983,478,522,519
2025-03-12,20:35:44.923,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,525,640,448,193,944,757,951,617,233,233,361,320,64,128,128,64,0,0,0,0,0,0,0,0,0,201,967,219,962,983,478,522,519
2025-03-12,20:36:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,533,128,448,193,944,757,887,617,233,233,297,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,966,987,962,983,478,522,775
2025-03-12,20:37:44.918,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,540,640,448,257,944,757,951,617,297,233,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,966,987,962,727,478,522,263
2025-03-12,20:38:44.920,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,548,128,448,193,944,757,951,553,297,233,361,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,967,219,706,727,478,522,519
2025-03-12,20:39:44.920,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,555,640,512,193,944,757,951,553,233,233,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,966,987,706,983,734,522,519
2025-03-12,20:40:44.910,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,563,128,448,193,944,821,951,553,233,169,361,384,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,219,706,727,478,522,519
2025-03-12,20:41:44.915,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,570,640,512,193,944,757,951,553,297,169,361,384,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,219,706,983,478,522,519
2025-03-12,20:42:44.919,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,578,128,512,193,944,757,951,489,233,233,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,987,706,983,478,522,775
2025-03-12,20:43:44.921,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,585,640,448,193,944,821,951,489,297,169,361,384,128,128,64,128,0,0,0,0,0,0,0,0,0,201,967,219,450,727,478,522,263
2025-03-12,20:44:44.926,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,593,128,512,257,944,757,951,489,233,169,361,384,64,64,128,64,0,0,0,0,0,0,0,0,0,201,966,987,450,983,478,522,775
2025-03-12,20:45:44.924,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,600,640,448,257,944,821,951,425,297,233,361,320,64,64,128,128,0,0,0,0,0,0,0,0,0,201,966,987,450,983,734,522,775
2025-03-12,20:46:44.926,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,608,128,448,193,944,757,887,425,233,233,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,967,219,450,983,478,522,519
2025-03-12,20:47:44.928,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,615,640,448,193,944,757,951,425,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,219,194,983,478,522,263
2025-03-12,20:48:44.928,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,623,128,512,193,944,757,951,425,233,233,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,966,987,194,727,478,522,519
2025-03-12,20:49:44.931,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,630,640,448,257,944,821,951,361,297,233,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,966,987,194,983,478,522,775
2025-03-12,20:50:44.474,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,638,128,448,257,944,757,1015,425,297,169,361,384,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,987,194,983,478,522,775
2025-03-12,20:51:44.927,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,645,640,512,193,944,693,951,361,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,711,218,962,983,478,522,263
2025-03-12,20:52:44.929,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,653,128,448,193,944,821,1015,361,233,169,361,384,128,64,64,64,0,0,0,0,0,0,0,0,0,201,966,986,962,983,734,522,775
2025-03-12,20:53:44.932,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,660,640,448,193,944,821,951,361,233,233,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,986,962,983,478,522,519
2025-03-12,20:54:44.922,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,668,128,512,193,1008,821,951,361,233,233,297,320,128,64,64,128,0,0,0,0,0,0,0,0,0,201,966,986,962,727,478,522,519
2025-03-12,20:55:44.926,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,675,640,512,193,944,757,951,297,297,169,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,967,218,706,983,478,522,519
2025-03-12,20:56:44.927,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,683,128,448,193,944,757,951,297,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,218,706,983,478,522,775
2025-03-12,20:57:44.928,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,690,640,448,257,944,757,951,297,233,233,361,384,64,128,64,64,0,0,0,0,0,0,0,0,0,201,966,986,706,727,478,522,519
2025-03-12,20:58:44.929,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,698,128,512,257,944,757,887,233,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,986,706,983,734,522,263
2025-03-12,20:59:44.920,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,705,640,512,193,944,821,951,297,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,218,706,983,478,522,775
2025-03-12,21:00:44.925,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,713,128,512,193,944,757,951,297,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,986,450,983,478,522,519
2025-03-12,21:01:44.928,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,720,640,448,193,944,757,951,233,233,233,361,320,128,128,64,64,0,0,0,0,0,0,0,0,0,201,966,986,450,983,478,522,775
2025-03-12,21:02:44.931,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,728,128,448,193,944,821,951,169,233,169,297,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,966,986,450,727,734,522,775
2025-03-12,21:03:44.939,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,735,640,448,193,944,757,951,169,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,986,450,983,478,522,519
2025-03-12,21:04:44.942,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,743,128,512,193,944,757,951,169,297,233,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,986,194,983,478,522,519
2025-03-12,21:05:44.938,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,750,640,448,193,944,757,951,169,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,986,194,983,478,522,775
2025-03-12,21:06:44.941,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,758,128,512,193,944,757,951,169,233,233,297,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,966,986,194,983,478,522,775
2025-03-12,21:07:44.929,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,765,640,448,193,944,757,951,105,297,169,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,986,194,727,478,522,519
2025-03-12,21:08:44.488,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,773,128,512,193,944,821,951,105,233,169,361,384,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,986,194,983,478,522,519
2025-03-12,21:09:44.937,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,780,640,512,193,944,757,1015,105,233,169,361,320,128,64,64,128,0,0,0,0,0,0,0,0,0,201,966,985,962,983,734,522,775
2025-03-12,21:10:44.939,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,788,128,448,257,1008,757,951,105,233,169,361,384,64,64,128,64,0,0,0,0,0,0,0,0,0,201,710,985,962,983,478,522,263
2025-03-12,21:11:44.928,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,795,640,512,193,944,757,887,41,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,985,706,727,478,524,7
2025-03-12,21:12:44.932,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,803,128,512,193,944,821,951,41,233,169,361,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,966,985,706,983,734,522,519
2025-03-12,21:13:44.933,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,810,640,512,193,944,757,887,41,297,169,361,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,966,985,962,983,478,522,775
2025-03-12,21:14:44.933,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,818,128,512,193,944,757,951,41,297,169,361,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,966,985,706,983,478,522,775
2025-03-12,21:15:44.935,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,825,640,448,193,944,757,1014,1001,233,169,361,384,64,128,64,64,0,0,0,0,0,0,0,0,0,201,966,985,706,727,478,522,519
2025-03-12,21:16:44.924,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,833,128,512,193,944,757,950,1001,233,233,361,384,128,64,64,128,0,0,0,0,0,0,0,0,0,201,966,985,450,727,478,522,519
2025-03-12,21:17:44.929,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,840,640,448,193,944,757,951,41,297,169,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,985,706,983,478,522,519
2025-03-12,21:18:44.937,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,848,128,448,257,944,757,950,1001,297,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,985,450,727,478,522,519
2025-03-12,21:19:44.934,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,855,640,448,193,1008,821,950,937,233,233,361,384,128,64,64,64,0,0,0,0,0,0,0,0,0,201,966,985,450,983,478,522,519
