Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,12:19:12.326,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,330,704,448,195,944,245,565,363,683,235,235,128,128,64,64,64,0,0,0,0,0,0,0,0,0,210,467,468,450,983,734,769,7
2025-03-12,12:20:12.329,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,338,192,448,195,1008,245,565,427,619,235,235,64,64,64,64,64,0,0,0,0,0,0,0,0,0,209,722,980,450,727,478,769,263
2025-03-12,12:21:12.332,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,345,704,512,259,944,245,565,363,683,299,235,64,64,64,64,64,0,0,0,0,0,0,0,0,0,209,210,468,706,983,478,769,7
2025-03-12,12:22:12.333,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,353,192,448,195,944,181,565,427,747,363,299,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,211,468,706,983,734,513,7
2025-03-12,12:23:12.334,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,360,704,448,193,560,245,565,427,555,235,171,64,64,64,64,64,0,0,0,0,0,0,0,0,0,210,467,212,962,983,478,769,263
2025-03-12,12:24:11.889,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,368,192,448,195,944,245,565,491,555,171,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,466,980,962,983,734,513,263
2025-03-12,12:25:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,375,704,448,259,944,245,565,427,683,235,235,64,64,64,64,64,0,0,0,0,0,0,0,0,0,210,723,212,962,983,478,513,263
2025-03-12,12:26:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,383,192,448,195,944,245,565,491,683,235,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,980,962,727,478,513,263
2025-03-12,12:27:12.341,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,390,704,512,195,944,181,501,491,683,299,299,128,64,64,64,128,0,0,0,0,0,0,0,0,0,211,468,468,962,983,478,513,263
2025-03-12,12:28:12.340,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,398,192,448,193,560,245,501,491,939,491,363,256,128,128,64,64,0,0,0,0,0,0,0,0,0,211,980,724,962,983,478,513,263
2025-03-12,12:29:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,405,704,448,195,880,245,565,491,875,427,427,320,128,64,64,64,0,0,0,0,0,0,0,0,0,212,725,469,194,983,734,513,263
2025-03-12,12:30:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,413,192,448,195,944,245,565,491,683,299,363,320,64,64,64,64,0,0,0,0,0,0,0,0,0,213,213,469,194,983,734,513,7
2025-03-12,12:31:12.343,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,420,704,448,195,944,245,565,555,619,299,427,320,64,64,64,64,0,0,0,0,0,0,0,0,0,212,468,981,194,983,478,513,7
2025-03-12,12:32:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,428,192,448,195,944,245,565,555,747,427,427,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,980,469,194,983,734,769,263
2025-03-12,12:33:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,0,435,704,448,195,944,245,565,555,875,491,491,384,128,64,64,64,0,0,0,0,0,0,0,0,0,212,213,213,450,983,478,513,263
2025-03-12,12:34:12.342,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,443,192,448,195,944,181,565,555,427,43,171,192,64,64,64,64,0,0,0,0,0,0,0,0,0,211,724,211,450,983,478,513,263
2025-03-12,12:35:12.342,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,450,704,448,195,1008,245,565,555,363,43,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,723,213,450,727,478,513,263
2025-03-12,12:36:12.342,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,458,192,448,195,944,245,565,619,619,235,299,192,64,64,64,64,0,0,0,0,0,0,0,0,0,211,211,979,450,983,478,513,263
2025-03-12,12:37:12.342,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,465,704,448,195,944,181,565,619,619,363,299,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,725,706,727,478,513,263
2025-03-12,12:38:12.339,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,473,192,512,195,1008,245,565,619,747,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,467,725,706,983,478,513,7
2025-03-12,12:39:12.337,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,480,704,512,195,944,181,565,683,939,555,427,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,468,213,706,983,478,513,263
2025-03-12,12:40:12.340,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,488,192,448,196,48,245,565,683,1003,555,491,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,212,981,706,727,734,513,7
2025-03-12,12:41:12.340,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,495,704,448,259,1008,245,565,683,1003,619,555,320,64,64,64,64,0,0,0,0,0,0,0,0,0,211,468,981,706,983,478,513,263
2025-03-12,12:42:11.888,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,503,192,512,195,1008,245,565,620,107,619,555,384,64,64,64,64,0,0,0,0,0,0,0,0,0,211,725,213,706,983,734,769,7
2025-03-12,12:43:12.332,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,510,704,448,195,944,245,565,683,939,491,491,320,128,64,64,64,0,0,0,0,0,0,0,0,0,211,980,725,706,727,478,769,263
2025-03-12,12:44:12.330,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,518,192,448,195,1008,245,565,683,875,491,491,320,64,128,128,64,0,0,0,0,0,0,0,0,0,211,212,213,706,983,478,513,7
2025-03-12,12:45:12.327,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,525,704,448,195,944,245,565,683,683,363,427,320,64,64,64,64,0,0,0,0,0,0,0,0,0,211,980,725,962,983,478,513,7
2025-03-12,12:46:12.324,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,533,192,448,196,48,245,565,683,491,171,299,256,128,64,64,64,0,0,0,0,0,0,0,0,0,211,723,981,962,727,734,769,263
2025-03-12,12:47:12.321,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,540,704,448,195,1008,245,501,747,747,363,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,724,469,962,983,478,513,7
2025-03-12,12:48:12.318,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,548,192,512,259,1008,181,565,747,747,363,363,256,64,128,64,64,0,0,0,0,0,0,0,0,0,211,724,725,962,983,478,513,7
2025-03-12,12:49:12.319,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,555,704,448,195,1008,245,565,747,683,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,211,211,981,962,983,734,769,7
2025-03-12,12:50:12.316,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,563,192,512,195,1008,245,501,747,555,235,299,128,64,128,64,64,0,0,0,0,0,0,0,0,0,211,468,214,194,983,478,513,263
2025-03-12,12:51:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,570,704,448,195,1008,245,501,747,811,427,363,192,128,64,64,64,0,0,0,0,0,0,0,0,0,210,980,469,962,983,478,769,263
2025-03-12,12:52:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,578,192,512,195,1008,245,565,811,747,299,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,980,726,194,727,478,769,263
2025-03-12,12:53:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,585,704,448,195,1008,181,693,363,811,427,427,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,724,469,962,983,734,769,7
2025-03-12,12:54:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,593,192,512,195,944,245,693,363,939,555,555,384,128,64,64,64,0,0,0,0,0,0,0,0,0,211,212,470,194,983,478,513,263
2025-03-12,12:55:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,600,704,448,195,944,245,565,811,555,235,299,192,64,64,64,64,0,0,0,0,0,0,0,0,0,211,211,726,194,983,478,513,7
2025-03-12,12:56:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,608,192,448,196,48,245,565,811,747,427,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,980,194,983,478,513,263
2025-03-12,12:57:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,615,704,448,196,48,245,565,811,939,555,427,320,64,64,64,128,0,0,0,0,0,0,0,0,0,211,212,726,194,983,478,769,7
2025-03-12,12:58:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,623,192,448,196,48,245,565,747,1003,619,491,320,64,64,64,64,0,0,0,0,0,0,0,0,0,211,981,470,194,983,478,513,7
2025-03-12,12:59:12.317,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,630,704,512,196,48,245,501,811,939,555,491,320,64,64,64,64,0,0,0,0,0,0,0,0,0,211,468,726,194,983,734,513,263
2025-03-12,13:00:11.870,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,638,192,448,196,48,245,565,812,43,555,555,320,128,64,64,64,0,0,0,0,0,0,0,0,0,211,725,214,450,983,478,513,7
2025-03-12,13:01:12.316,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,645,704,448,193,624,245,565,876,107,619,619,384,128,64,64,64,0,0,0,0,0,0,0,0,0,212,213,726,194,983,478,513,7
2025-03-12,13:02:12.316,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,653,192,448,195,1008,245,565,812,107,683,619,384,64,64,64,64,0,0,0,0,0,0,0,0,0,211,981,470,450,983,478,769,263
2025-03-12,13:03:12.316,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,660,704,512,195,1008,181,565,812,107,683,619,448,64,64,64,64,0,0,0,0,0,0,0,0,0,212,469,470,450,983,734,769,263
2025-03-12,13:04:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,668,192,448,196,48,245,501,812,43,555,555,448,64,64,64,64,0,0,0,0,0,0,0,0,0,212,981,726,450,983,734,513,7
2025-03-12,13:05:12.311,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,675,704,512,195,1008,245,565,811,619,299,427,320,64,64,64,64,0,0,0,0,0,0,0,0,0,212,725,470,450,983,478,513,263
2025-03-12,13:06:12.310,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,683,192,448,196,48,181,501,875,555,235,299,256,64,128,64,64,0,0,0,0,0,0,0,0,0,211,467,726,450,983,478,513,263
2025-03-12,13:07:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,690,704,448,196,48,245,501,875,747,235,299,192,64,64,64,64,0,0,0,0,0,0,0,0,0,211,724,214,450,983,478,513,263
2025-03-12,13:08:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,698,192,512,196,48,245,565,811,363,107,235,128,64,128,128,64,0,0,0,0,0,0,0,0,0,210,979,468,706,983,734,513,263
2025-03-12,13:09:12.310,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,705,704,448,196,48,245,565,875,363,107,171,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,723,212,706,983,478,513,263
2025-03-12,13:10:12.309,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,713,192,448,196,112,181,501,939,427,107,171,0,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,982,706,983,734,513,7
2025-03-12,13:11:12.309,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,720,704,448,196,112,245,501,939,619,299,299,64,128,128,64,64,0,0,0,0,0,0,0,0,0,210,211,470,706,983,478,769,7
2025-03-12,13:12:12.309,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,728,192,448,196,176,245,565,939,747,363,299,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,211,470,706,983,478,769,7
2025-03-12,13:13:12.311,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,735,704,448,196,112,245,565,939,747,299,299,64,64,64,128,64,0,0,0,0,0,0,0,0,0,210,723,724,706,983,478,513,263
2025-03-12,13:14:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,743,192,448,193,688,245,565,939,555,107,107,0,128,64,64,64,0,0,0,0,0,0,0,0,0,210,722,982,706,983,478,513,7
2025-03-12,13:15:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,750,704,448,196,112,245,565,875,555,235,171,64,64,128,64,64,0,0,0,0,0,0,0,0,0,210,723,470,962,983,478,769,263
2025-03-12,13:16:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,758,192,448,196,48,245,501,939,811,363,299,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,980,214,706,983,478,513,263
