Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,13:20:12.318,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,788,192,448,193,624,181,565,939,939,491,363,192,128,64,128,128,0,0,0,0,0,0,0,0,0,211,468,726,706,983,734,513,263
2025-03-12,13:21:12.319,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,795,704,448,260,48,245,565,939,875,363,299,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,724,470,962,983,734,513,7
2025-03-12,13:22:12.317,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,803,192,448,196,48,181,501,1004,107,619,555,320,64,64,64,64,0,0,0,0,0,0,0,0,0,212,725,982,962,983,478,513,7
2025-03-12,13:23:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,810,704,448,260,48,181,565,940,171,683,555,448,64,64,64,128,0,0,0,0,0,0,0,0,0,213,470,470,962,983,478,513,263
2025-03-12,13:24:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,818,192,448,196,48,245,565,1004,107,683,683,512,64,64,64,64,0,0,0,0,0,0,0,0,0,212,982,214,962,983,478,513,7
2025-03-12,13:25:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,825,704,448,196,48,181,565,1004,43,683,683,448,64,64,64,64,0,0,0,0,0,0,0,0,0,211,724,982,962,983,478,513,263
2025-03-12,13:26:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,833,192,512,193,624,245,565,1004,107,619,619,512,64,64,64,64,0,0,0,0,0,0,0,0,0,212,725,982,962,727,734,513,263
2025-03-12,13:27:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,840,704,512,196,48,245,565,1004,299,811,747,576,64,64,64,64,0,0,0,0,0,0,0,0,0,213,214,215,194,727,734,513,7
2025-03-12,13:28:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,848,192,448,196,112,181,565,1004,299,875,747,640,128,64,64,64,0,0,0,0,0,0,0,0,0,213,213,981,194,983,478,513,263
2025-03-12,13:29:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,855,704,448,196,112,181,565,1004,171,811,811,640,128,64,64,64,0,0,0,0,0,0,0,0,0,211,724,983,194,727,478,513,7
2025-03-12,13:30:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,863,192,448,196,112,181,566,43,1003,683,683,512,64,64,64,64,0,0,0,0,0,0,0,0,0,210,723,727,194,983,478,769,7
2025-03-12,13:31:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,870,704,512,193,688,181,566,43,811,491,491,320,64,64,64,64,0,0,0,0,0,0,0,0,0,209,466,471,194,983,734,769,7
2025-03-12,13:32:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,878,192,448,196,112,245,566,43,427,107,235,128,64,64,128,64,0,0,0,0,0,0,0,0,0,209,466,215,194,983,478,769,263
2025-03-12,13:33:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,885,704,512,193,688,181,502,107,811,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,209,722,983,450,727,478,513,263
2025-03-12,13:34:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,893,192,448,196,176,181,566,107,875,427,363,256,64,64,64,128,0,0,0,0,0,0,0,0,0,210,723,727,450,983,478,513,263
2025-03-12,13:35:12.316,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,900,704,448,196,112,181,566,108,43,555,491,320,64,128,64,64,0,0,0,0,0,0,0,0,0,210,980,471,450,983,478,513,7
2025-03-12,13:36:11.869,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,908,192,448,196,48,181,566,108,107,619,555,384,64,64,128,64,0,0,0,0,0,0,0,0,0,211,469,215,450,983,734,513,7
2025-03-12,13:37:12.318,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,915,704,448,196,112,181,566,107,1003,555,555,320,64,64,128,64,0,0,0,0,0,0,0,0,0,211,468,727,706,983,478,513,263
2025-03-12,13:38:12.319,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,923,192,448,196,48,181,502,107,1003,619,491,320,64,128,64,64,0,0,0,0,0,0,0,0,0,211,724,727,450,727,478,513,263
2025-03-12,13:39:12.319,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,930,704,448,196,48,181,566,107,1003,555,555,320,64,128,64,64,0,0,0,0,0,0,0,0,0,211,724,983,706,983,734,513,263
2025-03-12,13:40:12.320,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,938,192,448,196,48,245,566,171,1003,555,555,384,64,64,64,64,0,0,0,0,0,0,0,0,0,212,213,215,706,983,478,513,7
2025-03-12,13:41:12.316,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,945,704,448,196,112,181,502,108,43,619,555,384,64,64,64,64,0,0,0,0,0,0,0,0,0,211,980,983,706,983,478,513,263
2025-03-12,13:42:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,953,192,448,195,1008,245,566,172,43,619,619,448,64,64,64,64,0,0,0,0,0,0,0,0,0,212,469,215,706,983,478,513,263
2025-03-12,13:43:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,960,704,512,196,112,181,566,171,747,427,427,320,64,64,128,64,0,0,0,0,0,0,0,0,0,212,468,727,450,983,478,769,263
2025-03-12,13:44:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,968,192,448,196,112,245,566,171,939,491,491,384,64,64,64,64,0,0,0,0,0,0,0,0,0,212,469,215,706,983,478,513,7
2025-03-12,13:45:12.313,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,975,704,448,193,624,245,502,171,939,619,491,384,128,64,64,64,0,0,0,0,0,0,0,0,0,211,981,215,962,983,478,513,7
