Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,19:26:44.923,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,8,128,448,192,816,629,889,105,489,489,617,576,64,64,64,128,0,0,0,0,0,0,0,0,0,201,454,738,706,983,478,513,7
2025-03-12,19:27:44.922,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,15,640,448,193,880,693,889,41,489,425,617,576,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,736,962,983,478,513,7
2025-03-12,19:28:44.920,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,23,128,448,257,880,757,952,873,553,489,617,576,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,736,962,983,734,522,263
2025-03-12,19:29:44.920,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,30,640,448,193,880,757,952,809,489,489,617,576,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,736,706,727,478,522,7
2025-03-12,19:30:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,38,128,448,193,944,757,952,745,489,425,617,640,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,992,706,983,478,522,7
2025-03-12,19:31:44.917,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,45,640,448,193,944,757,952,745,489,425,617,576,128,64,128,64,0,0,0,0,0,0,0,0,0,201,710,992,706,983,478,522,519
2025-03-12,19:32:44.927,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,53,128,512,193,944,757,952,745,489,425,553,576,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,992,450,727,478,522,263
2025-03-12,19:33:44.937,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,60,640,512,193,944,757,888,681,489,361,553,576,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,992,450,983,734,522,263
2025-03-12,19:34:44.943,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,68,128,448,193,944,821,952,745,489,425,553,576,128,128,64,64,0,0,0,0,0,0,0,0,0,201,966,992,450,727,478,522,519
2025-03-12,19:35:44.946,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,75,640,448,193,880,757,952,617,489,425,553,576,128,64,128,64,0,0,0,0,0,0,0,0,0,201,966,992,450,983,478,522,263
2025-03-12,19:36:44.940,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,83,128,512,257,880,757,952,617,425,425,553,512,128,64,64,128,0,0,0,0,0,0,0,0,0,201,966,991,962,727,478,522,7
2025-03-12,19:37:44.949,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,90,640,448,257,880,757,952,617,425,425,553,512,128,128,64,64,0,0,0,0,0,0,0,0,0,201,966,992,194,983,478,522,519
2025-03-12,19:38:44.508,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,98,128,512,193,944,757,952,617,425,361,553,512,64,64,64,64,0,0,0,0,0,0,0,0,0,201,966,991,962,727,734,522,519
2025-03-12,19:39:44.949,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,105,640,448,193,944,757,952,617,425,361,553,512,64,64,64,128,0,0,0,0,0,0,0,0,0,201,967,223,962,983,478,522,7
2025-03-12,19:40:44.955,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,113,128,448,193,880,757,952,553,425,361,489,448,64,128,64,64,0,0,0,0,0,0,0,0,0,201,967,223,706,983,478,522,263
2025-03-12,19:41:44.959,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,120,640,512,193,944,757,952,553,361,297,553,448,64,128,128,128,0,0,0,0,0,0,0,0,0,201,967,223,706,983,478,522,263
2025-03-12,19:42:44.950,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,128,128,512,257,944,757,952,553,361,361,425,448,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,223,706,983,478,522,519
2025-03-12,19:43:44.954,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,135,640,512,193,880,757,952,489,361,297,489,448,64,64,64,64,0,0,0,0,0,0,0,0,0,201,967,223,706,983,478,522,519
2025-03-12,19:44:44.959,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,143,128,512,193,944,757,952,489,425,297,489,448,64,64,128,64,0,0,0,0,0,0,0,0,0,202,199,223,450,727,478,522,519
2025-03-12,19:45:44.960,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,0,150,640,512,193,944,757,952,425,361,297,489,448,64,64,64,128,0,0,0,0,0,0,0,0,0,202,199,223,450,983,478,522,263
