Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,23:22:44.968,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,754,128,512,193,1008,757,949,297,297,169,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,978,706,983,478,522,775
2025-03-12,23:23:44.972,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,761,640,448,193,1008,821,949,297,297,233,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,978,962,983,734,523,7
2025-03-12,23:24:44.962,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,769,128,448,193,1008,757,949,233,297,233,361,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,710,978,706,983,734,522,775
2025-03-12,23:25:44.969,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,776,640,448,193,1008,757,949,297,233,233,361,320,128,128,128,128,0,0,0,0,0,0,0,0,0,201,710,978,706,727,478,522,775
2025-03-12,23:26:44.974,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,784,128,448,193,1008,821,949,297,233,169,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,978,706,727,478,522,775
2025-03-12,23:27:44.979,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,791,640,448,194,48,821,949,233,297,233,361,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,710,978,450,983,478,523,7
2025-03-12,23:28:44.981,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,799,128,448,194,48,757,949,233,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,978,706,983,478,523,7
2025-03-12,23:29:44.984,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,806,640,448,193,1008,821,949,233,233,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,978,450,727,478,523,7
2025-03-12,23:30:44.984,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,814,128,512,194,48,757,885,169,233,169,361,384,64,64,128,64,0,0,0,0,0,0,0,0,0,201,710,978,450,983,478,523,263
2025-03-12,23:31:44.989,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,821,640,448,258,48,757,885,233,233,233,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,978,450,983,478,523,7
2025-03-12,23:32:44.534,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,829,128,512,193,1008,757,949,233,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,978,450,983,478,523,7
