Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,15:33:12.381,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,761,704,448,195,240,309,631,1003,683,299,235,64,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,734,706,727,478,513,7
2025-03-12,15:34:12.382,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,769,192,448,195,240,309,567,1003,683,299,299,128,64,64,64,128,0,0,0,0,0,0,0,0,0,209,978,734,706,983,478,513,263
2025-03-12,15:35:12.382,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,776,704,512,195,240,309,631,1003,491,171,235,64,64,64,64,64,0,0,0,0,0,0,0,0,0,209,721,734,962,983,478,513,7
2025-03-12,15:36:12.383,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,784,192,448,259,176,309,631,1003,491,171,235,64,128,64,64,64,0,0,0,0,0,0,0,0,0,209,722,222,962,983,478,513,263
2025-03-12,15:37:12.390,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,791,704,448,195,176,309,632,43,747,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,466,734,962,983,734,513,7
2025-03-12,15:38:12.388,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,799,192,448,259,112,437,695,683,811,427,363,192,64,64,64,128,0,0,0,0,0,0,0,0,0,210,723,222,962,983,478,513,7
2025-03-12,15:39:12.390,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,806,704,448,195,176,309,632,43,875,427,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,211,735,194,983,478,513,263
2025-03-12,15:40:12.392,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,814,192,448,195,176,309,632,43,683,299,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,467,223,194,727,478,769,7
2025-03-12,15:41:12.394,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,821,704,512,195,176,309,632,107,811,427,427,320,64,64,64,128,0,0,0,0,0,0,0,0,0,211,723,735,194,983,734,769,263
2025-03-12,15:42:11.950,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,829,192,448,195,176,501,760,43,811,491,555,320,128,64,64,64,0,0,0,0,0,0,0,0,0,211,467,735,450,983,734,513,263
2025-03-12,15:43:12.396,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,836,704,448,195,48,309,568,107,683,427,427,256,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,223,194,983,734,513,263
2025-03-12,15:44:12.396,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,844,192,448,195,112,309,632,107,427,107,299,256,64,64,64,64,0,0,0,0,0,0,0,0,0,210,722,735,194,983,478,513,263
2025-03-12,15:45:12.398,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,851,704,448,195,112,309,568,107,619,363,363,256,128,64,64,64,0,0,0,0,0,0,0,0,0,210,978,991,450,727,478,513,263
2025-03-12,15:46:12.399,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,859,192,448,195,112,245,632,171,363,107,235,128,64,64,64,128,0,0,0,0,0,0,0,0,0,210,209,989,962,727,478,513,7
2025-03-12,15:47:12.396,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,866,704,448,195,112,309,568,171,299,107,171,0,64,64,64,64,0,0,0,0,0,0,0,0,0,209,720,991,706,983,478,513,7
2025-03-12,15:48:12.396,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,874,192,512,195,112,309,632,171,363,107,171,0,128,64,64,64,0,0,0,0,0,0,0,0,0,209,208,991,706,727,478,513,263
2025-03-12,15:49:12.396,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,881,704,512,195,48,309,632,171,363,43,107,0,64,64,64,64,0,0,0,0,0,0,0,0,0,209,209,479,706,983,478,513,7
2025-03-12,15:50:12.397,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,889,192,448,195,48,309,568,299,363,43,171,64,64,128,64,64,0,0,0,0,0,0,0,0,0,209,209,479,706,983,734,513,7
2025-03-12,15:51:12.398,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,896,704,512,194,944,309,568,299,299,43,171,64,64,64,64,64,0,0,0,0,0,0,0,0,0,209,208,991,962,983,478,513,7
2025-03-12,15:52:12.399,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,904,192,448,194,1008,309,632,235,235,43,107,0,64,64,64,64,0,0,0,0,0,0,0,0,0,209,208,735,962,983,478,513,7
2025-03-12,15:53:12.399,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,911,704,448,194,1008,309,632,299,170,939,106,960,64,128,64,64,0,0,0,0,0,0,0,0,0,208,720,735,962,727,478,513,263
2025-03-12,15:54:12.401,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,919,192,512,194,944,309,632,299,234,939,42,896,64,64,64,64,0,0,0,0,0,0,0,0,0,208,720,479,962,983,478,513,263
2025-03-12,15:55:12.402,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,926,704,448,258,944,501,760,43,363,107,107,0,64,64,64,64,0,0,0,0,0,0,0,0,0,208,977,223,962,983,734,513,7
2025-03-12,15:56:12.404,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,934,192,448,193,48,309,632,299,619,235,235,64,64,64,64,128,0,0,0,0,0,0,0,0,0,209,465,736,194,983,734,513,7
2025-03-12,15:57:12.405,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,941,704,448,258,880,309,632,299,555,171,235,64,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,736,194,983,478,513,7
2025-03-12,15:58:12.408,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,949,192,512,194,944,309,632,43,619,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,734,706,727,478,769,7
2025-03-12,15:59:12.409,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,956,704,448,194,880,501,760,43,427,171,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,480,194,983,478,513,7
2025-03-12,16:00:11.966,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,964,192,448,193,48,373,632,427,298,1003,107,128,64,64,64,64,0,0,0,0,0,0,0,0,0,209,976,992,194,983,478,769,263
2025-03-12,16:01:12.412,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,971,704,512,194,944,373,632,427,363,43,106,960,64,128,128,64,0,0,0,0,0,0,0,0,0,209,208,736,450,727,478,513,263
2025-03-12,16:02:12.411,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,979,192,448,194,880,309,632,363,427,171,235,64,64,128,64,64,0,0,0,0,0,0,0,0,0,209,465,736,450,983,734,513,7
2025-03-12,16:03:12.399,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,986,704,512,194,880,309,632,427,363,107,171,64,128,64,128,64,0,0,0,0,0,0,0,0,0,209,209,224,450,983,478,513,263
2025-03-12,16:04:12.389,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,994,192,448,195,48,309,568,427,619,171,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,209,978,480,962,983,734,513,263
2025-03-12,16:05:12.375,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,1001,704,448,195,48,309,632,491,619,299,299,192,64,64,64,128,0,0,0,0,0,0,0,0,0,210,466,480,962,983,734,769,7
2025-03-12,16:06:12.366,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,1009,192,448,193,112,309,632,491,683,299,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,224,962,983,478,769,7
2025-03-12,16:07:12.358,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,1016,704,512,194,1008,309,632,555,491,171,235,128,64,128,64,64,0,0,0,0,0,0,0,0,0,210,722,480,962,983,478,513,7
2025-03-12,16:08:12.351,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,0,192,448,194,944,309,632,491,683,363,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,224,962,983,478,513,263
2025-03-12,16:09:12.342,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,7,704,512,194,1008,373,632,555,683,363,427,320,128,64,64,128,0,0,0,0,1,0,0,0,0,0,0,225,194,983,734,513,263
2025-03-12,16:10:12.337,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,15,192,448,194,944,309,632,555,747,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,211,211,224,962,983,734,513,7
2025-03-12,16:11:12.333,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,22,704,448,194,880,501,760,619,811,491,555,384,64,64,64,64,0,0,0,0,0,0,0,0,0,211,723,737,194,983,478,513,7
2025-03-12,16:12:12.331,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,30,192,512,194,944,309,632,619,875,555,555,448,64,64,64,64,0,0,0,0,0,0,0,0,0,211,980,225,194,983,734,769,7
2025-03-12,16:13:12.326,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,37,704,448,194,880,309,632,555,811,555,555,448,64,64,64,64,0,0,0,0,0,0,0,0,0,211,979,737,194,983,478,513,7
2025-03-12,16:14:12.324,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,45,192,448,194,880,373,632,619,683,235,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,979,737,194,983,734,513,263
2025-03-12,16:15:12.322,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,52,704,448,194,880,501,632,619,875,619,619,448,64,64,64,64,0,0,0,0,0,0,0,0,0,211,210,993,450,983,478,513,7
2025-03-12,16:16:12.321,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,60,192,512,194,816,309,632,619,811,619,619,448,64,64,64,64,0,0,0,0,0,0,0,0,0,211,467,225,194,983,478,513,7
2025-03-12,16:17:12.318,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,67,704,448,194,816,309,632,683,683,235,363,320,64,64,64,64,0,0,0,0,0,0,0,0,0,211,467,225,450,983,478,513,263
2025-03-12,16:18:11.871,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,75,192,448,194,880,373,632,683,747,427,427,384,64,64,64,64,0,0,0,0,0,0,0,0,0,210,977,737,450,983,478,513,7
2025-03-12,16:19:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,82,704,512,194,816,309,632,747,298,1003,43,128,64,64,128,64,0,0,0,0,0,0,0,0,0,209,463,737,706,727,734,513,7
2025-03-12,16:20:12.311,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,90,192,448,194,816,309,760,427,363,107,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,208,975,993,706,983,478,769,7
2025-03-12,16:21:12.308,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,97,704,448,194,816,309,632,811,427,235,363,256,64,64,64,64,0,0,0,0,0,0,0,0,0,209,208,993,706,727,478,513,263
2025-03-12,16:22:12.303,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,105,192,448,194,752,373,632,811,555,299,363,256,64,128,64,64,0,0,0,0,0,0,0,0,0,209,208,737,706,983,734,513,7
