Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-13,00:50:44.944,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,390,128,512,258,48,757,948,553,233,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,706,983,478,523,7
2025-03-13,00:51:44.935,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,397,640,448,194,48,757,948,553,169,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,706,727,478,523,263
2025-03-13,00:52:44.928,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,405,128,512,194,48,757,948,553,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,706,727,478,523,263
2025-03-13,00:53:44.911,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,412,640,448,193,1008,757,948,489,233,169,297,320,64,128,128,64,0,0,0,0,0,0,0,0,0,201,710,975,706,983,478,523,263
2025-03-13,00:54:44.910,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,420,128,448,194,48,821,948,553,297,169,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,454,719,706,727,478,523,7
2025-03-13,00:55:44.936,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,427,640,448,194,48,757,948,489,233,169,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,983,734,523,7
2025-03-13,00:56:44.937,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,435,128,512,194,48,757,948,489,169,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,727,478,523,7
2025-03-13,00:57:44.949,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,442,640,448,193,1008,757,948,489,233,169,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,706,983,478,523,7
2025-03-13,00:58:44.954,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,450,128,448,194,48,757,948,489,233,169,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,727,478,523,263
2025-03-13,00:59:44.956,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,457,640,448,194,48,821,948,489,233,169,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,719,450,727,478,523,7
2025-03-13,01:00:44.958,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,465,128,448,194,112,757,948,489,169,233,297,320,64,128,128,64,0,0,0,0,0,0,0,0,0,201,710,975,194,727,478,523,263
2025-03-13,01:01:44.948,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,472,640,512,257,1008,757,948,489,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,727,478,523,7
2025-03-13,01:02:44.505,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,480,128,448,193,1008,757,1012,489,233,233,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,975,450,727,478,523,7
2025-03-13,01:03:44.953,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,487,640,512,194,48,821,948,425,297,233,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,983,478,523,263
2025-03-13,01:04:44.957,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,495,128,512,194,48,757,948,489,233,169,297,256,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,983,478,523,519
2025-03-13,01:05:44.958,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,502,640,448,258,48,821,948,425,233,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,719,450,727,478,779,263
2025-03-13,01:06:44.948,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,510,128,448,257,1008,757,948,489,233,169,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,710,975,450,727,478,523,7
2025-03-13,01:07:44.953,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,517,640,448,258,48,757,948,425,233,169,297,256,64,64,64,128,0,0,0,0,0,0,0,0,0,201,710,975,450,727,478,523,263
2025-03-13,01:08:44.954,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,525,128,448,194,48,757,948,425,297,169,361,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,710,719,450,727,734,523,7
2025-03-13,01:09:44.954,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,532,640,448,193,1008,757,948,425,233,233,361,320,128,64,64,128,0,0,0,0,0,0,0,0,0,201,710,975,194,727,478,523,7
2025-03-13,01:10:44.953,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,540,128,512,194,48,821,948,361,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,719,194,983,734,523,7
2025-03-13,01:11:44.953,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,547,640,448,194,48,821,948,425,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,194,727,478,523,7
2025-03-13,01:12:44.955,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,555,128,512,194,48,757,948,425,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,719,194,983,734,523,263
2025-03-13,01:13:44.944,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,562,640,448,258,48,757,948,361,233,169,297,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,710,975,194,727,478,523,7
2025-03-13,01:14:44.948,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,570,128,512,258,48,757,948,425,169,169,361,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,710,975,194,727,478,779,263
2025-03-13,01:15:44.951,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,577,640,448,258,48,757,948,361,233,169,297,320,128,128,128,64,0,0,0,0,0,0,0,0,0,201,710,975,194,983,478,523,7
2025-03-13,01:16:44.951,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,585,128,512,194,48,757,948,425,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,975,194,983,478,523,263
2025-03-13,01:17:44.952,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,592,640,448,194,48,757,948,361,233,169,297,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,454,718,962,983,478,523,7
2025-03-13,01:18:44.953,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,600,128,448,258,48,757,948,361,233,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,974,962,727,734,523,7
2025-03-13,01:19:44.941,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,607,640,448,258,48,757,884,361,233,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,719,194,983,478,523,7
2025-03-13,01:20:44.499,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,615,128,512,194,48,821,948,361,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,710,974,962,983,478,523,7
2025-03-13,01:21:44.949,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,622,640,512,194,48,821,948,361,233,169,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,718,962,727,478,523,7
2025-03-13,01:22:44.952,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,630,128,512,258,48,821,948,361,233,169,297,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,710,974,962,983,478,523,263
2025-03-13,01:23:44.955,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,637,640,448,194,48,757,948,361,233,169,361,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,710,974,962,727,478,523,263
