Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-13,02:10:44.924,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,990,128,448,194,48,757,948,105,233,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,263
2025-03-13,02:11:44.924,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,997,640,448,193,1008,821,948,105,169,169,361,320,64,64,128,128,0,0,0,0,0,0,0,0,0,201,710,718,194,983,734,523,263
2025-03-13,02:12:44.923,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,1005,128,448,194,48,757,948,105,169,169,297,256,64,64,128,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,7
2025-03-13,02:13:44.922,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,1012,640,512,194,48,757,948,105,233,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,727,478,523,7
2025-03-13,02:14:44.481,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,2,1020,128,448,258,48,757,948,105,233,169,297,256,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,718,194,983,478,523,263
2025-03-13,02:15:44.911,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,3,640,512,194,48,757,948,105,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,7
2025-03-13,02:16:44.915,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,11,128,448,194,48,757,948,105,233,169,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,263
2025-03-13,02:17:44.916,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,18,640,448,194,48,757,948,105,233,233,361,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,7
2025-03-13,02:18:44.904,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,26,128,512,194,48,757,948,105,233,169,297,320,128,128,64,128,0,0,0,0,0,0,0,0,0,201,454,717,962,727,478,523,263
2025-03-13,02:19:44.907,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,33,640,512,258,48,757,948,41,233,169,297,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,263
2025-03-13,02:20:44.907,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,41,128,512,194,48,757,948,105,233,169,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,734,523,519
2025-03-13,02:21:44.907,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,48,640,448,258,48,757,948,105,169,169,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,717,706,727,478,523,7
2025-03-13,02:22:44.908,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,56,128,512,194,48,757,948,105,233,169,297,320,64,128,64,128,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,519
2025-03-13,02:23:44.908,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,63,640,512,258,48,821,948,105,233,169,297,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,519
2025-03-13,02:24:44.907,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,71,128,448,194,48,757,948,105,233,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,962,983,478,523,263
