Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-12,14:39:12.295,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,356,704,512,195,816,437,758,811,555,171,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,475,706,983,478,769,7
2025-03-12,14:40:12.296,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,364,192,448,195,688,245,567,171,619,171,235,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,979,475,706,983,478,513,7
2025-03-12,14:41:12.296,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,371,704,448,195,816,245,567,171,427,43,171,0,128,64,64,64,0,0,0,0,0,0,0,0,0,210,466,985,962,983,478,513,7
2025-03-12,14:42:12.295,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,379,192,448,195,816,245,567,171,491,171,171,64,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,987,962,727,734,513,7
2025-03-12,14:43:12.296,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,386,704,448,259,688,245,567,171,555,171,235,0,64,64,64,128,0,0,0,0,0,0,0,0,0,210,210,987,962,983,478,513,263
2025-03-12,14:44:12.297,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,394,192,448,195,816,245,567,235,619,107,106,960,128,64,64,64,0,0,0,0,0,0,0,0,0,210,210,475,962,727,734,513,263
2025-03-12,14:45:12.301,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,401,704,448,194,752,245,567,235,363,43,171,0,128,64,128,64,0,0,0,0,0,0,0,0,0,210,466,731,962,983,478,769,7
2025-03-12,14:46:12.296,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,409,192,448,195,816,245,567,299,427,171,171,0,64,64,64,64,0,0,0,0,0,0,0,0,0,210,466,731,962,983,478,513,263
2025-03-12,14:47:12.297,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,416,704,512,195,816,245,567,235,427,43,107,0,64,64,64,64,0,0,0,0,0,0,0,0,0,210,466,732,194,727,478,513,7
2025-03-12,14:48:11.850,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,424,192,448,195,752,245,567,299,619,235,171,0,64,64,64,64,0,0,0,0,0,0,0,0,0,209,978,476,194,983,478,513,7
2025-03-12,14:49:12.296,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,431,704,448,195,816,245,567,299,362,1003,106,960,64,64,64,64,0,0,0,0,0,0,0,0,0,209,721,988,450,727,734,513,263
2025-03-12,14:50:12.295,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,439,192,512,195,752,245,567,363,491,107,170,960,64,128,64,64,0,0,0,0,0,0,0,0,0,209,978,476,450,983,478,513,263
2025-03-12,14:51:12.294,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,446,704,448,195,688,245,567,363,234,1002,1002,896,128,64,64,64,0,0,0,0,0,0,0,0,0,209,465,732,450,983,478,513,263
2025-03-12,14:52:12.291,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,454,192,448,195,688,245,567,363,362,1003,42,896,64,64,64,64,0,0,0,0,0,0,0,0,0,209,978,476,450,983,478,513,7
2025-03-12,14:53:12.287,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,461,704,448,195,688,245,631,363,811,299,235,0,64,64,128,64,0,0,0,0,0,0,0,0,0,210,467,476,450,983,478,513,263
2025-03-12,14:54:12.294,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,469,192,448,195,624,245,567,427,939,427,299,128,64,64,64,64,0,0,0,0,0,0,0,0,0,211,212,476,706,983,478,513,7
2025-03-12,14:55:12.300,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,476,704,448,195,688,245,567,427,939,491,427,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,724,220,450,983,478,769,7
2025-03-12,14:56:12.310,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,484,192,512,257,432,245,567,363,875,363,363,128,64,64,64,64,0,0,0,0,0,0,0,0,0,211,468,220,706,983,478,513,263
2025-03-12,14:57:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,491,704,448,195,688,245,567,427,811,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,211,220,706,983,734,513,7
2025-03-12,14:58:12.322,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,499,192,448,195,688,245,567,427,811,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,988,706,983,478,513,263
2025-03-12,14:59:12.327,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,506,704,448,195,688,245,567,427,811,363,363,192,128,64,64,64,0,0,0,0,0,0,0,0,0,210,979,732,706,983,478,513,263
2025-03-12,15:00:12.326,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,514,192,448,195,688,245,567,491,811,363,363,192,64,64,128,64,0,0,0,0,0,0,0,0,0,209,978,987,194,983,478,513,263
2025-03-12,15:01:12.331,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,521,704,448,195,624,245,567,427,811,363,363,192,128,64,64,64,0,0,0,0,0,0,0,0,0,209,722,732,962,727,734,513,7
2025-03-12,15:02:12.336,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,529,192,448,195,624,245,567,491,811,363,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,467,476,962,983,478,513,263
2025-03-12,15:03:12.340,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,536,704,448,193,432,245,567,491,939,427,427,256,64,64,64,64,0,0,0,0,0,0,0,0,0,211,211,476,962,983,478,513,263
2025-03-12,15:04:12.343,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,544,192,448,259,560,309,567,491,939,555,491,320,64,64,128,64,0,0,0,0,0,0,0,0,0,211,980,476,962,983,478,769,7
2025-03-12,15:05:12.348,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,551,704,448,195,624,245,567,491,811,363,427,320,64,64,64,64,0,0,0,0,0,0,0,0,0,212,468,220,962,983,734,769,263
2025-03-12,15:06:11.904,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,559,192,448,195,560,437,695,235,939,555,555,384,64,64,64,64,0,0,0,0,0,0,0,0,0,212,468,987,450,727,478,513,7
2025-03-12,15:07:12.354,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,566,704,448,195,560,245,567,555,939,619,619,384,64,64,64,64,0,0,0,0,0,0,0,0,0,212,725,221,194,727,478,513,7
2025-03-12,15:08:12.355,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,574,192,512,259,496,245,567,555,683,299,363,320,64,64,64,64,0,0,0,0,0,0,0,0,0,212,211,221,194,983,734,513,263
2025-03-12,15:09:12.357,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,581,704,448,195,560,245,567,619,427,171,299,192,64,64,128,64,0,0,0,0,0,0,0,0,0,210,978,733,450,983,478,513,263
2025-03-12,15:10:12.345,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,589,192,448,195,560,245,567,619,555,235,299,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,722,733,450,983,478,513,7
2025-03-12,15:11:12.349,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,596,704,512,195,560,245,567,619,619,235,299,192,64,128,64,64,0,0,0,0,0,0,0,0,0,210,722,733,450,727,478,513,7
2025-03-12,15:12:12.351,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,604,192,448,259,496,245,567,619,490,1003,171,64,128,64,64,64,0,0,0,0,0,0,0,0,0,210,978,477,450,983,478,513,7
2025-03-12,15:13:12.354,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,611,704,448,195,496,245,567,683,427,107,171,64,128,64,64,64,0,0,0,0,0,0,0,0,0,209,977,989,706,727,478,513,7
2025-03-12,15:14:12.357,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,619,192,448,193,304,245,695,363,747,299,299,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,221,706,983,478,513,263
2025-03-12,15:15:12.368,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,626,704,512,195,496,309,567,683,683,299,363,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,210,477,706,983,478,513,263
2025-03-12,15:16:12.368,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,634,192,448,195,432,245,631,683,555,171,299,128,64,128,64,64,0,0,0,0,0,0,0,0,0,210,210,733,706,983,478,513,7
2025-03-12,15:17:12.364,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,641,704,512,195,432,501,631,683,683,363,363,128,64,64,64,64,0,0,0,0,0,0,0,0,0,210,467,221,706,983,478,513,263
2025-03-12,15:18:12.365,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,649,192,448,195,432,309,631,683,747,363,299,192,64,64,64,64,0,0,0,0,0,0,0,0,0,210,722,989,706,983,478,513,7
2025-03-12,15:19:12.367,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,656,704,448,195,432,245,631,747,363,107,171,64,64,64,64,64,0,0,0,0,0,0,0,0,0,209,978,220,450,983,478,513,7
2025-03-12,15:20:12.370,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,664,192,512,195,432,309,567,811,427,43,107,0,64,64,64,64,0,0,0,0,0,0,0,0,0,209,977,989,962,983,478,513,263
2025-03-12,15:21:12.371,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,1,671,704,448,195,432,501,759,491,683,299,235,64,64,128,64,64,0,0,0,0,0,0,0,0,0,209,978,734,194,983,478,513,7
