Reception date,Reception time,aggregation id ,aggregation name,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryCurrent[2].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[0].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[1].value,obsw.cdh.telemetry.DataPool.platform.BAT1.batteryVoltage[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchCurrents[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[4].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[5].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[6].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[7].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[8].value,obsw.cdh.telemetry.DataPool.platform.EPS.switchVoltages[9].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busCurrents[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[0].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[1].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[2].value,obsw.cdh.telemetry.DataPool.platform.EPS.busVoltages[3].value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputCurrent.value,obsw.cdh.telemetry.DataPool.platform.EPS.BcrOutputVoltage.value
2025-03-13,02:51:44.974,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,273,640,512,258,48,821,947,937,297,233,297,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,717,194,727,478,523,263
2025-03-13,02:52:44.979,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,281,128,512,194,48,757,1011,937,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,450,983,478,523,263
2025-03-13,02:53:44.982,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,288,640,448,194,48,821,947,873,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,450,727,478,523,519
2025-03-13,02:54:44.971,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,296,128,512,258,48,757,947,937,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,450,727,478,523,263
2025-03-13,02:55:44.976,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,303,640,512,194,48,757,947,937,233,233,361,320,64,64,64,128,0,0,0,0,0,0,0,0,0,201,454,717,194,983,734,523,263
2025-03-13,02:56:44.978,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,311,128,448,194,48,757,947,937,297,169,297,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,194,983,478,523,263
2025-03-13,02:57:44.980,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,318,640,448,258,48,757,947,937,233,233,297,320,64,64,128,128,0,0,0,0,0,0,0,0,0,201,454,716,962,983,734,523,519
2025-03-13,02:58:44.982,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,326,128,448,194,48,757,947,873,297,233,361,320,64,64,128,64,0,0,0,0,0,0,0,0,0,201,454,717,194,983,734,523,519
2025-03-13,02:59:44.985,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,333,640,448,193,1008,821,947,873,233,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,194,983,734,523,519
2025-03-13,03:00:44.973,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,341,128,448,258,48,821,947,873,233,169,361,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,454,717,194,727,478,523,263
2025-03-13,03:01:44.979,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,348,640,512,194,48,757,947,873,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,962,983,478,523,519
2025-03-13,03:02:44.982,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,356,128,448,194,48,757,947,873,233,233,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,716,962,983,478,523,263
2025-03-13,03:03:44.987,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,363,640,512,258,48,821,947,873,233,169,297,320,64,128,64,128,0,0,0,0,0,0,0,0,0,201,454,717,194,983,478,523,263
2025-03-13,03:04:44.987,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,371,128,512,194,48,821,947,873,297,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,717,194,983,478,523,519
2025-03-13,03:05:44.987,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,378,640,448,258,48,757,947,873,297,233,361,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,962,727,478,523,263
2025-03-13,03:06:44.988,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,386,128,512,194,48,757,947,873,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,706,983,478,523,263
2025-03-13,03:07:44.987,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,393,640,512,194,48,757,947,873,233,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,706,727,478,523,263
2025-03-13,03:08:44.542,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,401,128,448,194,48,757,947,873,233,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,962,983,478,523,263
2025-03-13,03:09:44.978,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,408,640,448,194,48,757,947,873,297,169,361,384,64,64,64,128,0,0,0,0,0,0,0,0,0,201,454,716,706,983,478,523,519
2025-03-13,03:10:44.982,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,416,128,448,258,48,757,947,873,233,169,361,320,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,716,962,727,478,523,7
2025-03-13,03:11:44.988,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,423,640,448,194,48,821,947,809,233,233,361,320,64,64,128,128,0,0,0,0,0,0,0,0,0,201,454,716,962,727,478,523,519
2025-03-13,03:12:44.975,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,431,128,448,194,48,757,947,809,297,233,361,320,128,128,64,128,0,0,0,0,0,0,0,0,0,201,454,716,706,983,478,523,519
2025-03-13,03:13:44.978,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,438,640,512,194,48,757,947,809,233,169,361,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,454,716,706,727,478,523,519
2025-03-13,03:14:44.981,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,446,128,512,194,48,757,947,809,297,169,425,320,128,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,706,983,478,523,7
2025-03-13,03:15:44.981,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,453,640,448,194,48,757,947,809,233,233,425,320,64,64,128,128,0,0,0,0,0,0,0,0,0,201,454,716,706,727,734,523,7
2025-03-13,03:16:44.981,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,461,128,512,194,48,821,947,809,297,169,361,384,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,706,727,478,523,263
2025-03-13,03:17:44.984,CCT_AGGREGATOR,CCT_AGGREGATOR,5,0,3,468,640,512,194,48,821,947,809,297,233,361,384,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,706,983,478,779,7
2025-03-13,03:18:44.979,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,476,128,512,258,48,757,947,745,297,169,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,450,983,478,523,519
2025-03-13,03:19:44.980,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,483,640,448,194,48,821,947,745,297,233,361,384,64,128,64,64,0,0,0,0,0,0,0,0,0,201,454,716,450,727,478,523,263
2025-03-13,03:20:44.981,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,491,128,448,194,48,821,947,745,233,233,361,320,128,64,128,64,0,0,0,0,0,0,0,0,0,201,454,716,450,727,478,523,519
2025-03-13,03:21:44.985,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,498,640,512,194,48,821,947,745,233,233,361,320,64,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,450,983,478,523,263
2025-03-13,03:22:44.988,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,506,128,448,194,48,821,947,745,297,233,361,384,64,128,64,128,0,0,0,0,0,0,0,0,0,201,454,716,450,983,478,779,263
2025-03-13,03:23:44.990,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,513,640,448,194,48,757,947,681,297,233,361,384,64,64,128,128,0,0,0,0,0,0,0,0,0,201,454,716,450,983,478,523,7
2025-03-13,03:24:44.987,CCT_AGGREGATOR,CCT_AGGREGATOR,4,512,3,521,128,512,194,48,757,947,681,233,233,361,384,128,64,64,64,0,0,0,0,0,0,0,0,0,201,454,716,450,727,478,523,519
