Reception date,Reception time,aggregation id ,aggregation name,BAT1.batteryCurrent[0].value,BAT1.batteryCurrent[1].value,BAT1.batteryCurrent[2].value,BAT1.batteryVoltage[0].value,BAT1.batteryVoltage[1].value,BAT1.batteryVoltage[2].value,EPS.switchCurrents[0].value,EPS.switchCurrents[1].value,EPS.switchCurrents[2].value,EPS.switchCurrents[3].value,EPS.switchCurrents[4].value,EPS.switchCurrents[5].value,EPS.switchCurrents[6].value,EPS.switchCurrents[7].value,EPS.switchCurrents[8].value,EPS.switchCurrents[9].value,EPS.switchVoltages[0].value,EPS.switchVoltages[1].value,EPS.switchVoltages[2].value,EPS.switchVoltages[3].value,EPS.switchVoltages[4].value,EPS.switchVoltages[5].value,EPS.switchVoltages[6].value,EPS.switchVoltages[7].value,EPS.switchVoltages[8].value,EPS.switchVoltages[9].value,EPS.busCurrents[0].value,EPS.busCurrents[1].value,EPS.busCurrents[2].value,EPS.busCurrents[3].value,EPS.busVoltages[0].value,EPS.busVoltages[1].value,EPS.busVoltages[2].value,EPS.busVoltages[3].value,EPS.BcrOutputCurrent.value,EPS.BcrOutputVoltage.value
2025-03-12,20:04:44.911,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.263123,0.72768,6.04352,0.256304,1.253632,1.005296,1.264256,0.13944,0.394416,0.309424,0.479408,0.509952,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.9931159999999999,0.8363339999999999,4.263855,6.44822,7653.959153999999,2.365200291
2025-03-12,20:05:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.2933,3.6384,6.04352,0.256304,1.253632,1.005296,1.264256,0.224432,0.394416,0.309424,0.5644,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,4.147182,5.765295,6.44822,7653.959153999999,2.365200291
2025-03-12,20:06:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.327788,0.72768,6.90688,0.256304,1.16864,1.005296,1.264256,0.13944,0.394416,0.394416,0.5644,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,4.147182,5.765295,6.44822,7653.959153999999,2.365200291
2025-03-12,20:07:44.914,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.3579649999999999,3.6384,6.04352,0.256304,1.253632,1.005296,1.264256,0.13944,0.394416,0.309424,0.5644,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,3.0435659999999998,5.765295,6.44822,7653.959153999999,6.969696675
2025-03-12,20:08:44.912,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.392453,0.72768,6.04352,0.256304,1.253632,1.005296,1.264256,0.054447999999999996,0.309424,0.309424,0.479408,0.509952,0.084992,1.72672,1.72672,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,4.147182,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:09:44.914,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.4226299999999998,3.6384,6.04352,0.341296,1.253632,1.005296,1.264256,0.054447999999999996,0.394416,0.309424,0.5644,0.509952,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,1.9996199999999997,8.879242,3.0435659999999998,4.263855,6.44822,7653.959153999999,4.667448483
2025-03-12,20:10:44.916,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.457118,0.72768,6.04352,0.256304,1.16864,1.005296,1.262928,1.329328,0.394416,0.309424,0.5644,0.509952,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,1.9996199999999997,8.879242,3.0435659999999998,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:11:44.916,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.4872949999999998,3.6384,6.90688,0.256304,1.253632,1.005296,1.262928,1.329328,0.394416,0.309424,0.479408,0.509952,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,3.0435659999999998,5.765295,6.44822,7653.959153999999,2.365200291
2025-03-12,20:12:44.915,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.5217829999999999,0.72768,6.04352,0.256304,1.16864,1.005296,1.262928,1.329328,0.394416,0.309424,0.479408,0.509952,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,1.9399499999999998,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:13:44.905,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.55196,3.6384,6.04352,0.256304,1.253632,1.005296,1.262928,1.2443359999999999,0.394416,0.309424,0.479408,0.509952,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,1.9399499999999998,5.765295,6.44822,7653.959153999999,2.365200291
2025-03-12,20:14:44.464,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.5864479999999999,0.72768,6.90688,0.341296,1.253632,1.005296,1.262928,1.329328,0.479408,0.309424,0.479408,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,1.9399499999999998,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:15:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.616625,3.6384,6.90688,0.256304,1.253632,1.005296,1.262928,1.2443359999999999,0.394416,0.309424,0.479408,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,1.9399499999999998,5.765295,9.90166,7653.959153999999,4.667448483
2025-03-12,20:16:44.916,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.6511129999999998,0.72768,6.04352,0.256304,1.253632,1.005296,1.262928,1.2443359999999999,0.394416,0.309424,0.479408,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,1.9996199999999997,8.879242,0.8363339999999999,4.263855,6.44822,7653.959153999999,2.365200291
2025-03-12,20:17:44.918,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.68129,3.6384,6.04352,0.256304,1.253632,1.005296,1.262928,1.2443359999999999,0.309424,0.309424,0.479408,0.42496,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,0.8363339999999999,4.263855,6.44822,7653.959153999999,2.365200291
2025-03-12,20:18:44.908,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.7157779999999998,0.72768,6.90688,0.256304,1.253632,1.005296,1.262928,1.2443359999999999,0.309424,0.224432,0.479408,0.509952,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,0.8363339999999999,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:19:44.911,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.745955,3.6384,6.90688,0.256304,1.253632,1.005296,1.262928,1.159344,0.394416,0.309424,0.5644,0.509952,0.084992,0.86336,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.984138,0.8363339999999999,5.765295,6.44822,7653.959153999999,2.365200291
2025-03-12,20:20:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.780443,0.72768,6.90688,0.256304,1.253632,1.090288,1.262928,1.159344,0.394416,0.309424,0.479408,0.509952,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.97516,4.147182,4.263855,6.44822,7653.959153999999,6.969696675
2025-03-12,20:21:44.915,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.81062,3.6384,6.04352,0.341296,1.253632,1.005296,1.262928,1.159344,0.309424,0.309424,0.479408,0.42496,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,1.9996199999999997,8.870264,4.147182,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:22:44.918,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.845108,0.72768,6.90688,0.256304,1.253632,1.090288,1.1779359999999999,1.074352,0.394416,0.309424,0.479408,0.42496,0.084992,1.72672,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.97516,4.147182,4.263855,6.44822,7653.959153999999,2.365200291
2025-03-12,20:23:44.912,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.8752849999999999,3.6384,6.90688,0.256304,1.253632,1.005296,1.262928,1.159344,0.394416,0.309424,0.479408,0.42496,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.97516,3.0435659999999998,5.765295,6.44822,7653.959153999999,2.365200291
2025-03-12,20:24:44.913,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.909773,0.72768,6.90688,0.256304,1.16864,1.005296,1.1779359999999999,1.074352,0.394416,0.309424,0.5644,0.509952,0.084992,1.72672,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,2.00169,1.97516,3.0435659999999998,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:25:44.914,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.9399499999999998,3.6384,6.04352,0.256304,1.253632,1.005296,1.1779359999999999,1.074352,0.394416,0.309424,0.479408,0.509952,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,1.9996199999999997,8.870264,3.0435659999999998,5.765295,6.44822,7653.959153999999,4.667448483
2025-03-12,20:26:44.916,CCT_AGGREGATOR,CCT_AGGREGATOR,0.026185,0.0,0.0,1.974438,0.72768,6.90688,0.256304,1.253632,1.005296,1.262928,1.074352,0.309424,0.309424,0.479408,0.42496,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052637,1.9996199999999997,8.870264,3.0435659999999998,4.263855,6.44822,7653.959153999999,4.667448483
