Reception date,Reception time,aggregation id ,aggregation name,BAT1.batteryCurrent[0].value,BAT1.batteryCurrent[1].value,BAT1.batteryCurrent[2].value,BAT1.batteryVoltage[0].value,BAT1.batteryVoltage[1].value,BAT1.batteryVoltage[2].value,EPS.switchCurrents[0].value,EPS.switchCurrents[1].value,EPS.switchCurrents[2].value,EPS.switchCurrents[3].value,EPS.switchCurrents[4].value,EPS.switchCurrents[5].value,EPS.switchCurrents[6].value,EPS.switchCurrents[7].value,EPS.switchCurrents[8].value,EPS.switchCurrents[9].value,EPS.switchVoltages[0].value,EPS.switchVoltages[1].value,EPS.switchVoltages[2].value,EPS.switchVoltages[3].value,EPS.switchVoltages[4].value,EPS.switchVoltages[5].value,EPS.switchVoltages[6].value,EPS.switchVoltages[7].value,EPS.switchVoltages[8].value,EPS.switchVoltages[9].value,EPS.busCurrents[0].value,EPS.busCurrents[1].value,EPS.busCurrents[2].value,EPS.busCurrents[3].value,EPS.busVoltages[0].value,EPS.busVoltages[1].value,EPS.busVoltages[2].value,EPS.busVoltages[3].value,EPS.BcrOutputCurrent.value,EPS.BcrOutputVoltage.value
2025-03-12,11:50:12.311,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.487143,0.72768,6.04352,0.254976,1.16864,0.920304,1.1726239999999999,0.822032,0.992016,0.482064,0.567056,0.42496,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089296,0.43262999999999996,6.428248,3.0435659999999998,4.263855,6.44822,11275.660133,2.365200291
2025-03-12,11:51:12.307,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.51732,3.6384,6.04352,0.254976,1.083648,0.920304,1.1726239999999999,0.73704,0.9070239999999999,0.397072,0.482064,0.339968,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084059,0.43055999999999994,6.428248,3.0435659999999998,4.263855,6.44822,7521.994341,0.062952099
2025-03-12,11:52:12.296,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.551808,0.72768,6.04352,0.254976,1.16864,0.920304,1.1726239999999999,0.73704,0.9070239999999999,0.397072,0.482064,0.339968,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084059,0.43055999999999994,8.726616,3.0435659999999998,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,11:53:12.291,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.581985,3.6384,6.04352,0.254976,1.16864,0.8353119999999999,1.087632,0.73704,1.077008,0.652048,0.652048,0.339968,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084059,0.9625499999999999,1.831512,1.9399499999999998,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,11:54:12.287,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.6164729999999999,0.72768,6.04352,0.254976,0.403712,0.8353119999999999,1.1726239999999999,0.822032,0.567056,0.31207999999999997,0.31207999999999997,0.169984,0.169984,0.86336,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084059,1.4924699999999997,1.831512,1.9399499999999998,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,11:55:12.283,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.64665,4.00224,6.04352,0.25895999999999997,0.48870399999999997,0.410352,0.748992,0.482064,0.397072,0.142096,0.22708799999999998,0.0,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084059,1.4904,8.762528,3.0435659999999998,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,11:56:12.278,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.6811379999999999,1.09152,6.04352,0.25895999999999997,0.48870399999999997,0.410352,0.833984,0.652048,0.73704,0.31207999999999997,0.31207999999999997,0.169984,0.084992,1.72672,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089296,1.4924699999999997,6.46416,4.147182,5.765295,6.44822,7521.994341,0.062952099
2025-03-12,11:57:12.279,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.7113149999999999,4.00224,6.90688,0.342624,0.913664,0.580336,0.918976,0.652048,0.9070239999999999,0.482064,0.397072,0.169984,0.169984,0.86336,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.4347,1.867424,3.0435659999999998,5.765295,6.44822,11275.660133,2.365200291
2025-03-12,11:58:12.277,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.745803,1.09152,6.04352,0.25895999999999997,0.998656,0.32536,0.748992,0.9070239999999999,0.73704,0.31207999999999997,0.31207999999999997,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089296,0.9625499999999999,8.771506,4.147182,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,11:59:12.277,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.77598,4.00224,6.04352,0.25895999999999997,1.083648,0.32536,0.748992,0.992016,0.652048,0.31207999999999997,0.22708799999999998,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089296,0.43262999999999996,4.17477,4.147182,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:00:12.275,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.810468,1.09152,6.04352,0.25895999999999997,1.083648,0.32536,0.748992,1.077008,0.567056,0.142096,0.142096,0.084992,0.169984,0.86336,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.9646199999999999,1.88538,0.8363339999999999,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:01:12.287,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.840645,4.00224,6.90688,0.25895999999999997,1.083648,0.580336,1.003968,0.652048,0.482064,0.057104,0.142096,0.0,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.9625499999999999,8.780484,1.9399499999999998,5.765295,9.90166,7521.994341,2.365200291
2025-03-12,12:02:12.284,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.8751329999999999,1.09152,6.04352,0.25895999999999997,1.083648,0.32536,0.748992,1.162,0.22576,1.2456639999999999,1.330656,1.189888,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.43262999999999996,4.183748,1.9399499999999998,5.765295,6.44822,11275.660133,0.062952099
2025-03-12,12:03:12.285,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.90531,4.00224,6.04352,0.25895999999999997,1.083648,0.240368,0.748992,1.2469919999999999,0.73704,0.31207999999999997,0.22708799999999998,0.084992,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,2.02446,6.4821159999999995,3.0435659999999998,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:04:12.293,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.9397979999999999,1.09152,6.04352,0.25895999999999997,1.16864,0.665328,0.918976,0.822032,1.077008,0.482064,0.482064,0.254976,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.43676999999999994,6.46416,4.147182,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:05:12.295,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,0.9699749999999999,4.00224,6.04352,0.343952,1.083648,0.32536,0.748992,1.331984,0.9070239999999999,0.397072,0.397072,0.169984,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,1.4966099999999998,6.4821159999999995,4.147182,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:06:11.852,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.0044629999999999,1.09152,6.04352,0.343952,1.083648,0.580336,0.918976,0.9070239999999999,0.9070239999999999,0.397072,0.397072,0.169984,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,1.4966099999999998,6.4910939999999995,0.8363339999999999,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:07:12.308,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.03464,4.00224,6.04352,0.25895999999999997,1.16864,0.32536,0.75032,0.057104,0.652048,0.22708799999999998,0.31207999999999997,0.169984,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105007,0.43676999999999994,4.1927259999999995,0.8363339999999999,4.263855,6.44822,7521.994341,2.365200291
2025-03-12,12:08:12.308,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.0691279999999999,1.09152,6.90688,0.25895999999999997,1.16864,0.32536,0.75032,0.142096,0.310752,1.160672,1.331984,0.0,0.084992,1.72672,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,2.02446,6.4910939999999995,0.8363339999999999,5.765295,6.44822,7521.994341,0.062952099
2025-03-12,12:09:12.311,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.099305,4.00224,6.04352,0.25895999999999997,1.16864,0.32536,0.75032,0.142096,0.822032,0.31207999999999997,0.31207999999999997,0.169984,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.9666899999999999,1.894358,1.9399499999999998,5.765295,6.44822,11275.660133,2.365200291
2025-03-12,12:10:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.1337929999999998,1.09152,6.04352,0.343952,1.16864,0.32536,0.75032,0.142096,0.73704,0.31207999999999997,0.31207999999999997,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089296,1.4924699999999997,6.4910939999999995,3.0435659999999998,4.263855,6.44822,7521.994341,0.062952099
2025-03-12,12:11:12.312,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.16397,4.00224,6.90688,0.25895999999999997,1.16864,0.32536,0.75032,0.22708799999999998,0.73704,0.31207999999999997,0.31207999999999997,0.0,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089296,2.0223899999999997,8.789462,3.0435659999999998,5.765295,6.44822,7521.994341,0.062952099
2025-03-12,12:12:12.314,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.198458,1.09152,6.04352,0.256304,0.74368,0.32536,0.75032,0.22708799999999998,0.9070239999999999,0.397072,0.31207999999999997,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.4347,6.4910939999999995,3.0435659999999998,4.263855,6.44822,7521.994341,2.365200291
2025-03-12,12:13:12.315,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.228635,4.00224,6.04352,0.25895999999999997,1.16864,0.32536,0.75032,0.22708799999999998,0.73704,0.22708799999999998,0.22708799999999998,0.169984,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.9666899999999999,1.894358,4.147182,5.765295,9.90166,11275.660133,0.062952099
